sqft,bedrooms,bathrooms,age_years,distance_to_center,neighbourhood_code,condition_score,garage,floors,price
3196.0,1,2,76.0,9.085985397294175,12,5.269744404033796,0,3,49261.2593170367
1649.0,2,1,42.0,26.507708026664467,10,3.296880096391735,1,3,57383.563076435385
2111.0,2,2,51.0,22.01760855817947,2,1.2811688109158483,0,2,50829.22370531025
2374.0,4,3,48.0,24.063119918971942,12,7.2136729790105685,1,1,57153.39204793529
3861.0,5,3,79.0,20.10510143105577,8,4.915789757639589,1,2,48213.96980032822
3469.0,5,1,59.0,25.467119001204097,9,4.741103738010108,0,1,55359.015924464
2212.0,1,3,10.0,29.79641645017026,3,3.24988078625658,0,2,67259.42069510068
2784.0,1,3,6.0,12.89480420847684,12,5.840473590982154,0,1,99429.09204636914
1208.0,1,3,33.0,24.510512669432327,14,4.942241031436583,1,3,56095.61190800172
3315.0,3,2,41.0,22.46510290578199,6,5.265860257261819,0,2,59329.81085290427
2435.0,1,3,53.0,13.85966988850453,2,6.227842135927438,1,1,53772.54120527218
2364.0,2,2,39.0,27.844995492109103,12,1.0569218251576182,0,3,55187.27935902134
3181.0,5,1,41.0,12.135564922391543,13,9.169263131845803,1,3,55912.824350748415
2715.0,5,1,73.0,17.18124453014901,8,1.6397865725057312,1,2,53240.46269533376
753.0,5,3,27.0,3.625299531233366,9,5.058322725843951,1,1,62300.35618641762
1508.0,2,1,39.0,7.160368224954854,4,2.8663558771544326,1,2,59588.888767736615
1118.0,4,2,45.0,25.30053703074594,1,5.714041324328878,0,2,54852.162984173476
3072.0,4,3,37.0,12.198305323450997,14,3.5220709791742406,1,3,55416.373388878805
623.0,1,1,77.0,12.125480637750117,7,8.740058482563434,0,1,49600.47350550983
1208.0,3,2,77.0,7.756440036623297,4,4.567238505661782,0,3,51465.17547109498
2591.0,3,1,41.0,15.002504861774904,10,6.748800001915936,0,1,61453.14244412694
2931.0,2,2,36.0,24.27160035984336,1,3.2399175533309106,1,1,52337.66417896951
2261.0,4,1,47.0,26.907341474325317,2,1.1746553544461575,1,2,54645.070420601434
3512.0,4,3,15.0,2.5683757453034244,4,4.637390820519485,1,1,84461.33468980723
3716.0,3,1,34.0,17.457211571583407,7,5.828378406024611,0,2,63056.16754608534
962.0,4,3,18.0,14.28456435282387,6,5.135924361355753,0,2,50610.643790368675
3833.0,4,3,12.0,18.621314588911563,3,9.65812927436974,1,1,106655.77091091851
2650.0,3,3,8.0,13.694632763793939,5,7.3615525646142554,1,3,102723.1919180496
2726.0,2,3,47.0,12.260022215175747,5,9.961028205628557,1,1,62122.50943330327
832.0,4,1,1.0,14.420481016669937,8,3.6555408128257474,0,3,115160.44457871211
2676.0,4,3,52.0,17.668974298314218,8,8.10147951646432,0,3,56689.71073894575
3040.0,5,2,35.0,15.279004725437416,13,6.000026207919525,0,2,64524.42558525456
2532.0,1,3,29.0,14.428261305109062,12,6.505843190036495,1,1,61396.70187667927
795.0,3,3,61.0,24.626141643763383,5,9.87267880398095,0,3,49939.60197531849
2331.0,5,2,43.0,22.496615741516802,13,6.885884797760053,1,1,56245.97568809848
3775.0,3,2,58.0,10.570665578345189,8,9.089352031032261,0,1,57810.1507401625
3031.0,5,1,57.0,24.117024966701955,3,7.531752112473224,0,3,66680.43325808966
980.0,1,1,3.0,25.682694735632754,5,2.1464750955227503,1,2,64013.026701031326
3859.0,1,2,18.0,5.02802005853862,11,7.294813392900813,0,3,85942.08189226841
3856.0,4,3,46.0,17.689132621057382,12,5.358840298169338,0,1,57321.561492477675
1092.0,2,2,78.0,8.916703811176806,6,9.269181936841083,1,2,49351.43420879229
3303.0,3,2,13.0,22.305583496838317,3,8.261510024714097,0,3,91458.91131012149
1923.0,3,1,9.0,7.5441672160811555,3,1.9372121884650269,1,3,64173.7532905482
2577.0,3,2,75.0,20.30640396310444,2,2.205240792882026,0,2,49846.89619572565
2058.0,5,2,77.0,8.0261773537002,10,1.6264990161874502,0,3,48502.71356951597
3239.0,1,3,14.0,15.578741021183323,8,5.439203872701556,0,1,76455.03955691498
3988.0,4,3,32.0,28.485070803527666,7,1.726945832866177,0,2,56726.38270649234
3282.0,5,2,50.0,11.748572384464818,10,7.513105029172246,0,1,67532.07730810283
3759.0,4,3,16.0,26.334285335914625,12,5.971227233053894,1,3,79905.07698052573
3811.0,2,2,26.0,29.61486514551489,12,8.52296515797828,0,3,77995.59330830471
815.0,1,3,32.0,26.30810003975232,2,3.5181620980418464,0,3,55157.117155155785
1386.0,4,2,51.0,5.393047876838614,9,5.6722670574502665,1,3,50152.34929182602
3026.0,3,1,25.0,24.67991747628731,13,2.057317173194899,0,1,51387.77997910712
2565.0,1,2,33.0,1.448407155466557,11,8.961490023852523,0,2,66337.0852843501
675.0,2,1,23.0,12.102405569129582,5,2.575044660608545,1,3,46809.408919071735
832.0,5,1,61.0,26.18663451287698,6,1.921260262153645,1,1,54207.07202253245
2321.0,2,3,13.0,20.818190276417635,13,2.84545538670865,0,2,61844.501424205264
2656.0,1,3,19.0,16.215842606467405,1,8.256083398506833,0,3,74028.85507356256
1087.0,4,1,20.0,11.941988739937305,8,1.952330749162145,0,2,42199.97155193586
1099.0,1,3,72.0,24.462759920873438,2,6.529847453543494,1,3,60932.288118148645
952.0,5,1,75.0,21.431972916472517,13,7.715631705536131,0,2,48714.16760747817
2477.0,5,1,40.0,14.317956928662364,1,7.7597304443458395,1,2,68823.73023103758
527.0,5,3,13.0,26.828287947684963,1,2.7105479794731804,0,2,46556.118320226575
2503.0,5,1,60.0,7.283466525649655,5,1.5546159853985082,0,2,49298.63216653352
2165.0,2,3,39.0,5.526549520179434,3,5.039257453949959,1,3,48262.64325577577
2130.0,2,3,68.0,19.462711047840656,7,2.822368107200915,0,3,53784.727138101945
2877.0,2,1,29.0,29.173833109702226,5,7.293437281125442,0,1,60243.81917109648
2329.0,3,1,79.0,7.794068912549724,5,4.210235196898789,1,3,49312.590729737116
3047.0,5,3,64.0,7.865276178547881,8,5.0441854692981885,1,2,50378.58286377248
3173.0,4,2,18.0,4.615216014884602,8,2.0213643979154066,0,2,62519.14781219812
3720.0,4,2,58.0,25.88662488057215,14,6.107952578933726,1,1,61173.85343411405
3297.0,5,2,23.0,7.178727442134355,7,2.669717706687166,1,2,66566.78391635932
2311.0,4,2,28.0,15.343766538384191,8,7.110870948234433,1,2,59544.111871872854
2222.0,2,3,20.0,29.730738101065036,10,1.6405194029310433,0,2,54889.67153080219
1324.0,3,2,54.0,0.858156577200285,3,9.78305133053191,1,1,61099.552108488395
2598.0,3,1,21.0,16.916339670068428,10,7.160742807272305,0,3,66918.47939258385
986.0,1,2,51.0,15.612526759795902,13,2.6355661103073356,1,2,49506.424866346926
3759.0,4,3,47.0,24.319697604099566,5,1.1268518091567021,1,2,54141.10776698822
3457.0,4,1,60.0,10.98080541680692,3,4.010166029846969,0,1,59752.29784855949
919.0,4,2,79.0,12.605070087521726,5,2.3753193764698666,1,1,55458.827085587815
3250.0,3,3,1.0,5.454170427666478,4,2.9657019980759136,0,3,241106.4768840972
909.0,4,2,79.0,22.354049333255706,9,8.854752325941005,0,1,56628.63257872298
3024.0,5,1,9.0,23.648912821050374,13,6.428841940457645,1,3,93441.72000255476
806.0,3,1,42.0,4.531567962975492,9,2.5881188772600954,1,3,51853.03180621973
2208.0,3,2,27.0,12.10698368265549,2,6.00993460618704,1,2,57715.278041518155
2802.0,1,2,51.0,26.840697363199148,5,3.302025880824939,1,3,51677.21764332264
3050.0,4,3,58.0,0.5798645734357212,10,9.785807779222802,1,2,84767.85769250346
1965.0,5,2,68.0,9.313392583367653,5,1.2948150723732574,0,3,53097.78286214752
3725.0,4,3,32.0,16.873747409050157,9,7.590865799510335,1,1,68989.74805975035
3210.0,5,1,74.0,10.355768859968622,10,7.956973235722845,0,2,56780.551015056604
1228.0,5,2,26.0,8.525333080741248,5,1.6044648756193025,0,2,62839.21823104008
2849.0,4,1,17.0,14.071105804644771,10,2.5468242780821644,0,3,64662.73480297791
3056.0,3,2,30.0,5.854931689235966,6,4.458759931935618,0,1,57799.58440391299
1667.0,1,1,42.0,16.123944608304775,2,8.813393438761612,0,3,56480.867809448544
3083.0,1,2,53.0,21.347529678740162,6,5.832999445766494,1,1,56365.4278474676
3644.0,2,2,66.0,17.471201102540814,7,6.897761650065615,1,1,58794.53011682042
3359.0,3,1,18.0,3.2467252603266616,1,8.047115519111584,0,2,80203.61075590788
3168.0,4,1,24.0,25.41005411788441,13,8.45310509503768,0,1,74530.80055027574
2720.0,3,2,75.0,5.661846205880901,8,5.286560887753129,1,2,61626.79205089225
1446.0,1,3,35.0,23.061954018028295,1,5.579138248961332,0,3,49592.11143372017
3283.0,2,1,20.0,11.136670767887587,13,7.462052713790015,1,3,70714.1228868335
1774.0,5,2,78.0,23.591459767655017,12,3.3700812286206374,1,1,49951.76266118733
2362.0,5,1,36.0,6.5850506504577,1,8.69040762728972,0,2,61109.66598102003
1600.0,2,3,78.0,6.0065320590151785,3,1.1870814202825741,1,2,60445.35649747494
1595.0,5,2,73.0,15.162262463415725,6,2.761944419887522,1,1,56023.487734646595
1051.0,4,3,72.0,1.4716124336016345,8,8.201799487328529,1,2,63108.60936154242
3864.0,5,1,46.0,7.146271494078834,11,4.062323907034051,0,2,57126.936006862925
1017.0,5,1,64.0,21.858361439438273,6,2.348495494230754,1,3,50015.691308707355
801.0,4,2,76.0,25.202812610010053,9,2.68079280140263,1,1,44937.387391102835
3776.0,2,2,22.0,2.883168236165408,1,5.776807617424626,0,1,76542.77939069786
2442.0,4,3,3.0,26.52129242842408,10,8.61563376410489,1,3,192677.41570937604
2032.0,2,3,26.0,24.026757519568783,13,1.6358564419399952,1,3,58309.971828884794
3081.0,2,3,51.0,26.15568672335548,8,1.2743281821218446,0,1,51047.08565592897
1841.0,4,2,44.0,21.103642360075778,7,5.186513222531588,0,1,54225.64680807605
947.0,3,2,7.0,20.38751548517196,5,9.605686735482712,1,2,77186.4172108464
3053.0,3,2,45.0,15.990250383673482,14,3.511088230727138,0,3,59090.85066724661
1115.0,2,1,14.0,19.75722312249379,1,9.632534851603435,1,1,59748.10324241791
2435.0,3,2,40.0,27.613735104714852,5,8.989130589310012,0,1,64360.986939933624
3821.0,1,2,46.0,3.465399041792898,2,3.5482156874876,1,3,58695.281551220076
3776.0,4,1,51.0,9.81505209645969,13,8.352532578305322,1,3,58993.87139143894
1762.0,3,1,33.0,2.637421721078219,7,7.172805723119369,1,3,52800.29974090896
3231.0,5,2,33.0,28.371752572349134,13,5.606401500142814,1,3,60764.46030466801
2644.0,3,2,54.0,13.635331246981945,10,4.806245287385872,0,3,61447.857371931976
2177.0,3,3,60.0,20.42266188494756,8,8.33952480332911,0,1,63491.192335481945
989.0,1,2,64.0,25.313041902877483,8,8.137714894255192,1,1,54384.90236838333
1817.0,1,3,27.0,29.734507318256412,3,7.812427023483032,1,1,68993.44488021864
2781.0,2,2,34.0,5.272582504871839,8,9.984303560937663,0,1,68051.547287628
3953.0,2,1,27.0,24.085621868687745,10,5.306612148472455,1,3,69909.8755135492
517.0,2,1,42.0,26.678975495033722,14,8.262306800379243,1,2,50536.3513884822
3012.0,2,3,11.0,1.9418236171008307,8,8.762305302851306,0,1,100999.81901440115
3462.0,4,2,34.0,22.745671525474414,14,2.9044232330831554,0,1,53542.800805640836
3829.0,1,1,15.0,10.964396975298234,14,1.3785979784775488,1,1,49399.19307961005
1983.0,2,2,43.0,19.633605348377746,8,4.642735619697217,1,2,60132.78810442437
914.0,1,3,68.0,15.66442178314651,7,8.710630159930984,0,2,50317.28163915691
1448.0,2,2,78.0,8.162396436555788,2,3.601929530750592,1,1,49236.546919529355
3476.0,4,1,36.0,4.489030179117588,4,7.300091386606817,1,3,61428.139732830656
3572.0,1,1,5.0,3.9499433761316447,13,1.0661332515783641,0,1,66916.5162944813
2729.0,2,3,19.0,3.5480243024005054,2,4.198279890882139,0,2,72196.95196353119
929.0,1,3,9.0,19.314806183970042,6,6.53965025282336,1,2,72707.5189467082
926.0,5,3,60.0,10.866620116286374,10,2.167814710651032,0,2,44696.89931955639
2173.0,4,3,78.0,6.890686427073237,4,9.069462209326906,0,3,55033.61796968293
2558.0,2,1,44.0,20.91061023482414,14,2.4064657940537133,0,3,48983.776635689945
613.0,1,1,14.0,20.762062190110772,10,9.188141905035952,1,1,62629.36782033879
2901.0,1,1,2.0,16.405464624531433,1,2.947503778146772,0,2,137305.98090614862
2405.0,3,1,78.0,28.0812555975426,4,9.948508065242567,1,1,53849.304250407855
543.0,4,3,25.0,11.869719827521928,11,6.4427384196603175,1,2,53942.37868119471
834.0,3,3,9.0,25.157957652444143,13,1.7591040499448014,0,2,51676.44060342373
2090.0,5,1,14.0,2.716612533999791,13,1.5874951103079387,0,2,65119.87093128681
3029.0,2,3,21.0,22.32501727413588,12,1.6742952663352189,0,1,57547.71517916399
3388.0,2,2,52.0,29.659198708041934,2,6.309034725618567,0,1,61338.04175070006
2009.0,3,1,71.0,25.474647380490598,11,8.286212820946467,1,1,44014.32107867909
1533.0,2,3,22.0,17.60010921964675,2,4.626664675934552,1,1,56738.89804934641
3889.0,5,3,55.0,18.989598897651238,2,5.003521833536756,1,2,66247.67443965311
2104.0,1,2,6.0,10.92204170838993,10,6.303589332981652,1,3,100628.09643955578
1603.0,3,3,1.0,20.544813938614066,7,5.797365443077202,1,1,228684.98347230992
2048.0,3,2,5.0,23.22666380384915,10,7.192555597911431,1,1,108051.2596873676
542.0,1,3,73.0,29.94774019297669,12,5.246071481467239,1,2,46126.69837442247
1556.0,3,2,46.0,15.027656051512773,1,7.424746165576607,0,3,62789.3945728423
2304.0,3,3,64.0,2.308469940316547,8,9.975796682919707,1,1,62528.1851182588
3714.0,2,1,2.0,18.077809546564065,12,4.152680580238885,0,1,201597.42287517144
3083.0,1,1,2.0,4.011212424473973,7,1.1099391662381572,1,2,86854.18941133124
3234.0,1,3,68.0,7.720568784905247,8,2.130625409964893,0,2,42501.456291582326
2407.0,1,1,9.0,10.199007383519248,7,5.981627664882584,1,3,78473.03528526874
887.0,3,1,13.0,22.065381257878112,13,4.098320084301868,1,1,56197.06817350283
1868.0,1,3,41.0,5.922339654415766,1,9.459843343344932,0,1,63818.00973606007
3989.0,5,1,48.0,5.3897119318494,13,6.647014810966446,1,2,54846.96051769665
654.0,2,2,19.0,1.8264451537154103,12,5.683196673689212,1,2,57805.78068789161
3577.0,4,1,36.0,26.260578122439487,12,8.182355511448169,1,3,70831.08330734225
2895.0,4,1,54.0,20.95841001850379,6,3.3273088394418564,0,2,48021.3194383946
1493.0,3,3,35.0,1.6784207357199814,8,8.377646862541237,1,2,64056.404107680835
3222.0,5,1,31.0,1.3346230163243802,6,1.0275499437768365,1,1,59902.52016048177
3429.0,1,1,6.0,16.980891746014155,4,6.5770962592214595,0,1,132879.66670592036
651.0,2,3,36.0,8.834764837957975,13,9.41281435941201,0,3,53581.144018900945
872.0,2,3,64.0,18.1034273377419,8,8.09073956830483,1,1,52044.97756064031
2830.0,1,1,50.0,13.320823182588477,11,8.682707729326234,0,2,64127.553092088754
3996.0,2,3,71.0,27.73772058815251,2,4.572592256543505,0,3,50003.32946409073
583.0,2,2,10.0,8.990365941360354,12,8.418150514901136,1,3,60011.2153125102
2829.0,4,3,1.0,20.534788368947357,10,5.9574849852724,0,1,385670.2518074592
977.0,2,1,44.0,2.094602192748676,14,6.56686212852879,0,1,57113.98562938555
2775.0,5,3,15.0,28.6978857585733,2,1.5302380540222316,0,3,59531.166353879285
2681.0,4,2,47.0,29.43234530329639,8,2.8139652745695294,0,3,55849.809199852076
816.0,5,3,72.0,22.302701555984164,8,5.9586797396219735,0,1,48692.03067561315
2882.0,1,2,27.0,14.223767911125409,8,1.5292095204114788,1,2,54534.91992889354
3639.0,5,3,44.0,6.98980646015421,1,7.673021259289419,1,1,70307.75865150992
3522.0,4,2,54.0,24.46923203731496,7,8.560513076697113,1,3,58125.28032114757
601.0,5,1,12.0,22.222445865837155,5,9.283261251653244,0,3,60351.16087960276
1360.0,2,3,71.0,7.047644167047997,9,1.9159161326182534,0,1,51351.29524215655
1342.0,5,3,17.0,13.810851177639337,4,9.457482232205201,1,2,65394.297371895715
2086.0,3,1,64.0,14.152568665595158,7,1.6085800686636549,0,2,44988.06278760965
1000.0,1,2,53.0,24.87911122419492,9,5.266505943350338,1,1,58243.87219862356
3490.0,3,2,12.0,20.67341818785526,1,8.562259185650305,0,1,97074.01394364271
3218.0,1,2,58.0,19.473442534431626,12,1.6328002470800982,1,3,56583.49252598083
3329.0,5,3,16.0,19.669908965616713,11,1.1640796569008527,1,2,52773.74747458101
1193.0,2,3,48.0,8.478867341783129,1,1.2245294683598562,1,1,49192.29514907943
551.0,2,1,76.0,11.465482164971254,1,5.601432154924302,0,1,56718.76800138092
3687.0,3,3,76.0,1.847037420382831,12,8.304370701369967,0,2,67596.05248051786
1511.0,3,2,69.0,23.71476350645765,4,2.1468400396533966,1,3,52227.880946865014
2796.0,1,3,40.0,13.273447347509508,13,2.1214922867158656,0,2,56877.95190981174
3683.0,5,3,45.0,13.428031534083418,7,6.1169216954481245,1,3,59559.95795590232
626.0,5,2,24.0,7.7380098155419885,5,3.108660407307313,0,2,52879.28139724163
519.0,4,2,73.0,6.678104803053152,4,7.571923616303865,1,3,49828.40086172334
519.0,4,2,38.0,17.840746922286364,10,9.546718493590749,0,3,56920.082912907375
1047.0,3,3,61.0,7.360313948508435,2,7.894300659403718,1,1,51190.96571902408
680.0,3,2,29.0,2.3941611211812,6,8.894578297410249,1,1,64511.37450765559
3369.0,3,1,59.0,23.1414687714365,5,5.676274518145033,1,3,55603.93274595777
2620.0,1,2,18.0,11.605848314987796,3,8.490873737957799,0,3,75664.62055710197
3930.0,1,1,58.0,11.716949725029481,5,2.6461286558801413,0,1,57588.093583778755
3305.0,2,2,4.0,13.223889304715843,8,1.6151310135606465,0,2,77545.28286627246
3871.0,3,1,9.0,24.543822290538767,10,6.903577991122173,1,3,108557.2476995727
1334.0,1,1,28.0,9.964688430224605,2,1.4675725338225034,0,3,52277.33541892826
1507.0,1,3,39.0,22.862068232106164,13,9.032332772257124,1,1,61127.061868526005
3472.0,5,1,57.0,28.216572802996527,13,7.223987323966767,0,3,56404.201848057666
1357.0,2,2,29.0,19.995611779781584,10,9.569806528680207,0,2,58932.25385601281
700.0,3,3,2.0,13.234591894722227,13,3.824979906819121,1,3,77573.14419668952
2841.0,3,3,26.0,22.55979683282661,6,5.375424782814587,0,1,65778.60552757792
3303.0,4,2,35.0,14.007972407665873,12,7.675213285406071,0,2,64785.944671191646
3888.0,4,1,43.0,12.725604497690155,11,3.185010869147385,1,1,64049.81768680167
3747.0,2,3,51.0,15.995853325394155,8,5.876639381005003,1,2,58610.74084132372
920.0,5,3,20.0,9.872808876874167,3,6.935205475049303,1,1,56406.90142070056
3202.0,2,2,49.0,3.575381380260035,8,9.80927789002337,1,2,64907.25863431955
3461.0,5,1,50.0,12.738134163021874,13,7.702329648181463,1,3,55984.17902687884
2943.0,3,1,62.0,4.153777993314407,14,2.063177652511666,1,2,50063.79020121414
3369.0,1,1,42.0,12.608023469885678,7,5.278001062449793,0,1,57058.3367066386
3432.0,4,1,65.0,16.929544775796785,4,6.298937046906149,0,2,61955.97583043602
2062.0,1,3,18.0,27.95597984556658,11,2.3196082857791747,0,2,55534.71469455848
640.0,4,1,57.0,1.568558765836456,2,4.887694512829706,1,3,55461.626971688296
2096.0,1,1,4.0,18.833022991807354,3,3.556052347022407,1,1,92888.44479053798
1206.0,2,3,9.0,14.00318800617728,8,2.0694478803582337,0,1,62697.52076589657
898.0,4,3,69.0,1.0977032820221053,14,5.60837740117109,1,2,65779.48369360245
937.0,5,1,38.0,7.861671190192251,5,2.4906977291111088,0,3,48960.0372002249
2940.0,3,2,50.0,3.9953149444666463,7,6.31483667727151,1,2,57873.93215461415
2265.0,1,2,48.0,6.895427299077619,5,2.527272390176789,1,1,61362.22846732756
2389.0,2,2,55.0,8.599822182097087,7,7.51235431242539,1,1,58689.7147851794
3108.0,5,3,20.0,12.33853689377479,1,2.7571746072670336,1,3,58269.13381649157
2418.0,4,3,15.0,16.10666210792226,9,9.066565906985346,1,3,82832.5637263012
2705.0,1,3,4.0,0.5292048208283899,9,1.2358842089392796,0,1,89791.83041252336
801.0,2,1,69.0,5.2751461385478535,5,5.697976483411623,0,1,50847.12755231667
3478.0,2,1,18.0,3.2602083754596207,4,3.880942892978922,1,1,68975.63739180821
2070.0,1,2,46.0,16.71536527825094,11,3.025688731971317,0,2,57166.53173991621
1043.0,5,1,36.0,10.20770867683746,3,5.2444250124863325,0,3,49203.39366414342
3346.0,4,2,13.0,16.677733213024183,1,8.578175826918347,0,1,94808.64437768531
3071.0,1,1,33.0,7.043787414152996,1,9.23749484973984,1,3,63987.9885083284
685.0,4,3,7.0,1.2147659455837534,13,3.729237563330612,1,1,61448.898395296834
1175.0,3,1,14.0,28.27032358747228,6,2.388192598855641,1,3,52025.653479068365
555.0,1,1,12.0,3.6950895750753237,2,7.481264028096765,1,1,61606.476504198785
1447.0,3,1,66.0,4.242333064870646,13,6.237988529103895,1,3,53756.08543316506
849.0,1,1,45.0,4.823131382049145,3,2.8091453380980393,1,2,50442.43581861505
2984.0,2,2,74.0,29.447657457801544,5,7.842662092786929,1,1,56878.53443798049
2328.0,5,2,35.0,18.720977085014884,1,5.67037391717927,0,1,53317.56192228025
3930.0,4,3,16.0,18.50355357526359,10,6.880556795566668,1,3,86120.67555598005
3122.0,1,1,49.0,29.607596944796622,10,4.234051305670499,0,2,60428.318715241185
2640.0,5,2,74.0,3.1089436936023156,11,4.951878051721383,1,2,56421.06721057659
2282.0,3,2,43.0,29.247776329997528,4,2.62307888537448,1,3,52285.05081802999
690.0,5,2,2.0,6.518387823344207,5,7.808642808808068,1,2,106963.50857345943
745.0,4,3,24.0,18.880609355080047,14,2.413101917366127,1,2,43609.77084961905
2657.0,2,1,74.0,12.892465176432355,12,8.004723352759552,1,2,58751.65874728194
515.0,3,2,41.0,11.826578497576758,1,8.182070693961276,1,1,65773.65951136702
648.0,3,3,76.0,27.971678190144146,10,7.719408676496095,0,1,51164.768996271334
1266.0,4,3,41.0,4.902217988987565,12,1.174805092528664,0,1,52271.04613153959
3594.0,2,2,1.0,29.913535826749186,8,3.458198913460062,1,2,301995.55211835896
2106.0,2,2,69.0,11.684189302200682,9,5.215039685126324,1,2,60867.31530656609
2983.0,2,3,61.0,19.638859664712356,1,6.359899408451162,0,3,60775.433505015986
1940.0,2,2,57.0,29.053248578759124,1,9.272998894321452,1,3,47710.72339819213
1105.0,1,3,77.0,2.199230986179756,1,4.38045374915832,1,1,58142.357127248986
1799.0,1,1,16.0,27.724498706293122,3,8.875209868965587,1,3,80992.15145953781
821.0,5,2,72.0,17.250435867953126,14,2.470863593231529,0,3,53726.27677283718
3195.0,1,1,19.0,21.279707929834842,9,4.341524387577643,1,2,60279.64554579042
1142.0,5,1,77.0,4.900933424647277,11,1.4705380973919069,0,2,53646.19697549716
1817.0,1,2,16.0,16.23492920951545,5,7.6824036195006,0,1,62749.85196433278
3930.0,4,1,44.0,20.36865458439469,14,2.3558748168962165,1,1,59815.44922159492
2571.0,2,2,63.0,13.959295567936614,3,3.31318014083612,1,1,49453.70826387629
2104.0,3,2,7.0,5.072062754128673,13,7.977099269738933,0,2,100233.45283291469
2400.0,2,2,6.0,7.70151271502451,1,5.81245045680439,0,2,94238.32244257805
3244.0,3,3,68.0,25.704587334308208,1,1.125754474766163,0,1,49195.41634821544
1390.0,3,3,5.0,1.516894288566502,2,1.020116842726574,1,1,68431.68879102677
2727.0,3,2,49.0,21.411431314003966,12,5.595945685659074,1,1,57125.010443772124
3554.0,2,1,75.0,29.982006077178543,4,3.7445996237427535,0,2,51561.76384838591
2503.0,3,3,49.0,0.7207483851496151,7,2.6228030139565943,0,3,61801.39211293198
2062.0,5,1,38.0,5.250847643188227,7,6.522345439444998,1,2,51215.48447760826
1007.0,3,2,33.0,20.387256876347468,12,3.055928245456844,0,1,47162.81703713566
1369.0,2,2,51.0,2.269729620267774,5,6.3298643471645315,0,1,58268.70254407191
3811.0,1,1,46.0,17.898804523747838,1,4.413393555276456,0,1,61939.399813630465
2394.0,2,2,40.0,20.678003055051157,6,2.6807159590281073,1,3,51367.00292749134
1554.0,1,1,13.0,17.85031726936507,5,2.242942640818738,0,3,62440.219229112394
1964.0,1,1,53.0,11.272948739121482,11,3.1317454281455928,0,1,50230.53942455322
2523.0,5,2,59.0,21.069827731605848,11,1.2684889721168657,0,1,50571.76078041077
2381.0,1,1,56.0,18.031685626407704,2,3.773142658326416,0,1,49282.92973679137
2949.0,3,3,6.0,6.625296576770633,12,9.117592211636147,0,3,145246.89020883708
1401.0,5,1,56.0,17.11249853576074,1,8.482259132947254,0,1,63533.05049086065
2772.0,5,2,58.0,26.51626290559836,9,4.34803381047693,0,3,47221.82964093385
2049.0,1,3,15.0,20.171581927868274,6,6.182502567236234,0,2,65949.79541431137
3792.0,1,1,68.0,14.41784946811849,5,6.106245031126527,0,1,62752.59238514869
1052.0,2,3,42.0,9.986731034648809,7,8.458637852743411,1,3,49233.98002998934
1019.0,3,3,38.0,3.0336431784083993,5,3.1266109136526907,0,2,57324.91623326631
2115.0,5,3,58.0,7.716500416391346,12,3.6674873991371113,1,3,59039.685528796595
2279.0,2,1,41.0,0.8300092160628683,14,3.7160689037105037,1,1,66503.88412956957
2918.0,1,3,44.0,29.605464566986452,12,1.3678299079450689,1,2,54435.56885070925
1914.0,2,3,25.0,7.063226437797828,7,3.8321907696027298,1,2,64591.256665558976
3698.0,5,3,74.0,24.538840309218493,8,8.901223989292063,1,2,67389.7645890673
2159.0,1,1,77.0,5.475024013246869,7,9.207888828143329,0,1,56732.90909991817
952.0,2,3,11.0,8.86623391336443,12,1.9867181119169535,0,2,52357.37194493965
917.0,1,1,58.0,12.839180917236819,8,5.1225268745658825,0,3,48580.790655595105
3906.0,1,2,2.0,10.06996709217735,7,4.432140114288752,1,3,228166.77812792532
969.0,5,2,30.0,24.051348976415902,6,5.404232769610491,1,1,48214.13818972379
3817.0,1,2,77.0,28.751955536454982,6,5.992475716528094,1,3,55240.74935631435
1473.0,2,2,14.0,26.32118726770003,8,1.1823288401597147,1,3,53294.03517586534
826.0,5,1,30.0,5.030547074958818,10,8.580180231290447,0,1,54625.24912739763
1566.0,4,2,18.0,23.412315952304063,7,9.762976658560046,0,1,68575.93966935905
2651.0,1,3,58.0,4.864433942488987,12,6.880643308032781,0,3,68988.14681383903
1997.0,3,2,37.0,27.44474264358199,12,6.944070146440323,0,1,57355.58501423256
3249.0,5,1,47.0,15.777417982223064,7,5.7518187204763755,1,1,56779.10949103425
2638.0,3,3,75.0,10.42324209767285,13,4.008460705429435,0,2,57992.769422383615
1902.0,3,1,42.0,5.1322521713586875,3,2.34080041761569,1,2,55062.81418403973
2721.0,3,2,58.0,0.8483681012806361,14,6.256570084264456,1,2,73630.8683193994
3900.0,4,2,8.0,7.814436253996099,5,1.4044726315828635,0,2,65656.73318286792
1941.0,1,2,18.0,27.4635918667987,8,8.420523109226865,1,3,67493.44088098846
1037.0,5,3,75.0,24.019234672030713,4,4.788205295235539,0,3,44338.09699108165
1930.0,5,2,68.0,29.108914378646226,7,4.732788017457773,1,1,46308.304107906864
3440.0,1,3,52.0,3.4724648730805048,5,3.944537726283152,1,1,50480.70353958194
1261.0,5,1,30.0,17.969272933417248,10,9.724184998287278,0,1,60305.53492124392
3821.0,5,3,16.0,8.08593898390791,2,2.5742525749364695,1,2,57878.74789747682
2559.0,4,2,68.0,16.516780320286017,12,2.3617703932769003,0,2,57593.58326490424
2605.0,2,1,63.0,9.953419124121927,13,2.4897835139052713,1,3,53189.21247560441
